date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:27:50	2454/2454	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:27:49%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2021%2F09%2F16%2Fplan-de-mejora%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embedd2f1.json	(from https://www.utelvt.edu.ec/site/2021/09/16/plan-de-mejora/)
21:27:52	2637/2637	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:27:51%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2021%2F09%2F16%2Fplan-de-mejora%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embedaaef	(from https://www.utelvt.edu.ec/site/2021/09/16/plan-de-mejora/)
21:27:52	2981/2981	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Jun%202024%2000:21:44%20GMT	https://www.utelvt.edu.ec/site/wp-includes/js/comment-reply.min.js	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-includes/js/comment-reply.min.js	(from https://www.utelvt.edu.ec/site/2021/09/16/plan-de-mejora/)
21:27:55	120155/120155	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202024%2002:27:52%20GMT	https://www.utelvt.edu.ec/site/2020/10/08/tania-daniela-angulo-chavez/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2020/10/08/tania-daniela-angulo-chavez/index.html	(from https://www.utelvt.edu.ec/site/2021/09/16/plan-de-mejora/)
21:27:57	9085/9085	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:27:56%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11908	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11908.json	(from https://www.utelvt.edu.ec/site/2024/10/07/utlvte-y-casa-de-la-juventud-se-unen-en-la-campana-yo-me-quiero-para-prevenir-el-suicidio-juvenil/)
21:27:57	1072/1072	---MC-	200	added ('OK')	application/rss+xml	etag:%22a05d90282a0c120ef2c69435b988fa4a%22	https://www.utelvt.edu.ec/site/2024/10/07/utlvte-y-casa-de-la-juventud-se-unen-en-la-campana-yo-me-quiero-para-prevenir-el-suicidio-juvenil/feed/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2024/10/07/utlvte-y-casa-de-la-juventud-se-unen-en-la-campana-yo-me-quiero-para-prevenir-el-suicidio-juvenil/feed/index.html	(from https://www.utelvt.edu.ec/site/2024/10/07/utlvte-y-casa-de-la-juventud-se-unen-en-la-campana-yo-me-quiero-para-prevenir-el-suicidio-juvenil/)
21:27:58	2751/2751	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:27:57%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F10%2F07%2Futlvte-y-casa-de-la-juventud-se-unen-en-la-campana-yo-me-quiero-para-prevenir-el-suicidio-juvenil%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embedf157.json	(from https://www.utelvt.edu.ec/site/2024/10/07/utlvte-y-casa-de-la-juventud-se-unen-en-la-campana-yo-me-quiero-para-prevenir-el-suicidio-juvenil/)
21:27:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Oct%202024%2002:27:57%20GMT	https://www.utelvt.edu.ec/site/?p=11908	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/index3abf.html	(from https://www.utelvt.edu.ec/site/2024/10/07/utlvte-y-casa-de-la-juventud-se-unen-en-la-campana-yo-me-quiero-para-prevenir-el-suicidio-juvenil/)
21:27:59	2897/2897	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:27:59%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F10%2F07%2Futlvte-y-casa-de-la-juventud-se-unen-en-la-campana-yo-me-quiero-para-prevenir-el-suicidio-juvenil%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embedf946	(from https://www.utelvt.edu.ec/site/2024/10/07/utlvte-y-casa-de-la-juventud-se-unen-en-la-campana-yo-me-quiero-para-prevenir-el-suicidio-juvenil/)
21:28:01	163112/163112	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Oct%202024%2021:16:53%20GMT	https://www.utelvt.edu.ec/site/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-07-at-11.18.33-AM-4-1024x979.jpeg	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-07-at-11.18.33-AM-4-1024x979.jpg	(from https://www.utelvt.edu.ec/site/2024/10/07/utlvte-y-casa-de-la-juventud-se-unen-en-la-campana-yo-me-quiero-para-prevenir-el-suicidio-juvenil/)
21:28:01	109279/109279	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202024%2002:28:00%20GMT	https://www.utelvt.edu.ec/site/author/alejandra2023/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/author/alejandra2023/index.html	(from https://www.utelvt.edu.ec/site/2024/10/07/utlvte-y-casa-de-la-juventud-se-unen-en-la-campana-yo-me-quiero-para-prevenir-el-suicidio-juvenil/)
21:28:02	9765/9765	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:28:02%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11903	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11903.json	(from https://www.utelvt.edu.ec/site/2024/10/07/dr-girard-vernaza-arroyo-phd-es-designado-director-internacional-de-la-honorable-academia-mundial-de-educacion-en-ecuador/)
21:28:03	1143/1143	---MC-	200	added ('OK')	application/rss+xml	etag:%22a05d90282a0c120ef2c69435b988fa4a%22	https://www.utelvt.edu.ec/site/2024/10/07/dr-girard-vernaza-arroyo-phd-es-designado-director-internacional-de-la-honorable-academia-mundial-de-educacion-en-ecuador/feed/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2024/10/07/dr-girard-vernaza-arroyo-phd-es-designado-director-internacional-de-la-honorable-academia-mundial-de-educacion-en-ecuador/feed/index.html	(from https://www.utelvt.edu.ec/site/2024/10/07/dr-girard-vernaza-arroyo-phd-es-designado-director-internacional-de-la-honorable-academia-mundial-de-educacion-en-ecuador/)
21:28:03	109073/109073	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202024%2002:28:02%20GMT	https://www.utelvt.edu.ec/site/category/boletin-de-prensa/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/category/boletin-de-prensa/index.html	(from https://www.utelvt.edu.ec/site/2024/10/07/utlvte-y-casa-de-la-juventud-se-unen-en-la-campana-yo-me-quiero-para-prevenir-el-suicidio-juvenil/)
21:28:04	2844/2844	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:28:03%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F10%2F07%2Fdr-girard-vernaza-arroyo-phd-es-designado-director-internacional-de-la-honorable-academia-mundial-de-educacion-en-ecuador%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embeddc1e.json	(from https://www.utelvt.edu.ec/site/2024/10/07/dr-girard-vernaza-arroyo-phd-es-designado-director-internacional-de-la-honorable-academia-mundial-de-educacion-en-ecuador/)
21:28:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Oct%202024%2002:28:03%20GMT	https://www.utelvt.edu.ec/site/?p=11903	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/index0b31.html	(from https://www.utelvt.edu.ec/site/2024/10/07/dr-girard-vernaza-arroyo-phd-es-designado-director-internacional-de-la-honorable-academia-mundial-de-educacion-en-ecuador/)
21:28:05	2990/2990	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:28:04%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F10%2F07%2Fdr-girard-vernaza-arroyo-phd-es-designado-director-internacional-de-la-honorable-academia-mundial-de-educacion-en-ecuador%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed88b9	(from https://www.utelvt.edu.ec/site/2024/10/07/dr-girard-vernaza-arroyo-phd-es-designado-director-internacional-de-la-honorable-academia-mundial-de-educacion-en-ecuador/)
21:28:06	78057/78057	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Oct%202024%2016:19:01%20GMT	https://www.utelvt.edu.ec/site/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-07-at-11.13.53-AM-1024x555.jpeg	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-07-at-11.13.53-AM-1024x555.jpg	(from https://www.utelvt.edu.ec/site/2024/10/07/dr-girard-vernaza-arroyo-phd-es-designado-director-internacional-de-la-honorable-academia-mundial-de-educacion-en-ecuador/)
21:28:08	9127/9127	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:28:07%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11900	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11900.json	(from https://www.utelvt.edu.ec/site/2024/10/03/facultad-de-las-ciencias-agropecuarias-elige-al-mister-y-miss-mutilera/)
21:28:08	987/987	---MC-	200	added ('OK')	application/rss+xml	etag:%22a05d90282a0c120ef2c69435b988fa4a%22	https://www.utelvt.edu.ec/site/2024/10/03/facultad-de-las-ciencias-agropecuarias-elige-al-mister-y-miss-mutilera/feed/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2024/10/03/facultad-de-las-ciencias-agropecuarias-elige-al-mister-y-miss-mutilera/feed/index.html	(from https://www.utelvt.edu.ec/site/2024/10/03/facultad-de-las-ciencias-agropecuarias-elige-al-mister-y-miss-mutilera/)
21:28:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Oct%202024%2002:28:09%20GMT	https://www.utelvt.edu.ec/site/?p=11900	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/indexd821.html	(from https://www.utelvt.edu.ec/site/2024/10/03/facultad-de-las-ciencias-agropecuarias-elige-al-mister-y-miss-mutilera/)
21:28:09	2580/2580	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:28:09%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F10%2F03%2Ffacultad-de-las-ciencias-agropecuarias-elige-al-mister-y-miss-mutilera%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embeda2dc.json	(from https://www.utelvt.edu.ec/site/2024/10/03/facultad-de-las-ciencias-agropecuarias-elige-al-mister-y-miss-mutilera/)
21:28:10	2726/2726	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:28:10%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F10%2F03%2Ffacultad-de-las-ciencias-agropecuarias-elige-al-mister-y-miss-mutilera%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed3aa8	(from https://www.utelvt.edu.ec/site/2024/10/03/facultad-de-las-ciencias-agropecuarias-elige-al-mister-y-miss-mutilera/)
21:28:12	218664/218664	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202024%2016:50:30%20GMT	https://www.utelvt.edu.ec/site/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-03-at-10.30.52-AM-1024x979.jpeg	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-03-at-10.30.52-AM-1024x979.jpg	(from https://www.utelvt.edu.ec/site/2024/10/03/facultad-de-las-ciencias-agropecuarias-elige-al-mister-y-miss-mutilera/)
21:28:13	8718/8718	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:28:13%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11896	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11896.json	(from https://www.utelvt.edu.ec/site/2024/10/01/se-conforma-comite-ejecutivo-ampliado-de-feue-es/)
21:28:13	921/921	---MC-	200	added ('OK')	application/rss+xml	etag:%22a05d90282a0c120ef2c69435b988fa4a%22	https://www.utelvt.edu.ec/site/2024/10/01/se-conforma-comite-ejecutivo-ampliado-de-feue-es/feed/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2024/10/01/se-conforma-comite-ejecutivo-ampliado-de-feue-es/feed/index.html	(from https://www.utelvt.edu.ec/site/2024/10/01/se-conforma-comite-ejecutivo-ampliado-de-feue-es/)
21:28:14	2470/2470	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:28:14%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F10%2F01%2Fse-conforma-comite-ejecutivo-ampliado-de-feue-es%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed6506.json	(from https://www.utelvt.edu.ec/site/2024/10/01/se-conforma-comite-ejecutivo-ampliado-de-feue-es/)
21:28:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Oct%202024%2002:28:14%20GMT	https://www.utelvt.edu.ec/site/?p=11896	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/indexba2c.html	(from https://www.utelvt.edu.ec/site/2024/10/01/se-conforma-comite-ejecutivo-ampliado-de-feue-es/)
21:28:16	2616/2616	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:28:15%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F10%2F01%2Fse-conforma-comite-ejecutivo-ampliado-de-feue-es%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embedd06e	(from https://www.utelvt.edu.ec/site/2024/10/01/se-conforma-comite-ejecutivo-ampliado-de-feue-es/)
21:28:17	125497/125497	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202024%2014:37:59%20GMT	https://www.utelvt.edu.ec/site/wp-content/uploads/2024/10/WhatsApp-Image-2024-09-30-at-12.04.41-PM-1024x979.jpeg	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-content/uploads/2024/10/WhatsApp-Image-2024-09-30-at-12.04.41-PM-1024x979.jpg	(from https://www.utelvt.edu.ec/site/2024/10/01/se-conforma-comite-ejecutivo-ampliado-de-feue-es/)
21:28:18	9863/9863	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:28:18%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11892	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11892.json	(from https://www.utelvt.edu.ec/site/2024/09/26/la-utlvte-presenta-su-bolsa-de-empleo-en-el-iii-encuentro-de-seguimiento-a-graduados-as/)
21:28:19	1037/1037	---MC-	200	added ('OK')	application/rss+xml	etag:%22a05d90282a0c120ef2c69435b988fa4a%22	https://www.utelvt.edu.ec/site/2024/09/26/la-utlvte-presenta-su-bolsa-de-empleo-en-el-iii-encuentro-de-seguimiento-a-graduados-as/feed/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2024/09/26/la-utlvte-presenta-su-bolsa-de-empleo-en-el-iii-encuentro-de-seguimiento-a-graduados-as/feed/index.html	(from https://www.utelvt.edu.ec/site/2024/09/26/la-utlvte-presenta-su-bolsa-de-empleo-en-el-iii-encuentro-de-seguimiento-a-graduados-as/)
21:28:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Oct%202024%2002:28:19%20GMT	https://www.utelvt.edu.ec/site/?p=11892	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/indexca9d.html	(from https://www.utelvt.edu.ec/site/2024/09/26/la-utlvte-presenta-su-bolsa-de-empleo-en-el-iii-encuentro-de-seguimiento-a-graduados-as/)
21:28:20	2653/2653	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:28:19%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F09%2F26%2Fla-utlvte-presenta-su-bolsa-de-empleo-en-el-iii-encuentro-de-seguimiento-a-graduados-as%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embede675.json	(from https://www.utelvt.edu.ec/site/2024/09/26/la-utlvte-presenta-su-bolsa-de-empleo-en-el-iii-encuentro-de-seguimiento-a-graduados-as/)
21:28:21	2796/2796	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:28:21%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F09%2F26%2Fla-utlvte-presenta-su-bolsa-de-empleo-en-el-iii-encuentro-de-seguimiento-a-graduados-as%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embededec	(from https://www.utelvt.edu.ec/site/2024/09/26/la-utlvte-presenta-su-bolsa-de-empleo-en-el-iii-encuentro-de-seguimiento-a-graduados-as/)
21:28:23	200179/200179	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Sep%202024%2018:01:41%20GMT	https://www.utelvt.edu.ec/site/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-26-at-12.59.35-PM-1024x979.jpeg	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-26-at-12.59.35-PM-1024x979.jpg	(from https://www.utelvt.edu.ec/site/2024/09/26/la-utlvte-presenta-su-bolsa-de-empleo-en-el-iii-encuentro-de-seguimiento-a-graduados-as/)
21:28:24	9871/9871	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:28:23%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11889	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11889.json	(from https://www.utelvt.edu.ec/site/2024/09/26/clubes-universitarios-reciben-implementos-de-acuerdo-a-su-gestion-y-accionar-dentro-de-la-comunidad-universitaria/)
21:28:24	1116/1116	---MC-	200	added ('OK')	application/rss+xml	etag:%22a05d90282a0c120ef2c69435b988fa4a%22	https://www.utelvt.edu.ec/site/2024/09/26/clubes-universitarios-reciben-implementos-de-acuerdo-a-su-gestion-y-accionar-dentro-de-la-comunidad-universitaria/feed/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2024/09/26/clubes-universitarios-reciben-implementos-de-acuerdo-a-su-gestion-y-accionar-dentro-de-la-comunidad-universitaria/feed/index.html	(from https://www.utelvt.edu.ec/site/2024/09/26/clubes-universitarios-reciben-implementos-de-acuerdo-a-su-gestion-y-accionar-dentro-de-la-comunidad-universitaria/)
21:28:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Oct%202024%2002:28:25%20GMT	https://www.utelvt.edu.ec/site/?p=11889	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/indexbe59.html	(from https://www.utelvt.edu.ec/site/2024/09/26/clubes-universitarios-reciben-implementos-de-acuerdo-a-su-gestion-y-accionar-dentro-de-la-comunidad-universitaria/)
21:28:25	2795/2795	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:28:25%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F09%2F26%2Fclubes-universitarios-reciben-implementos-de-acuerdo-a-su-gestion-y-accionar-dentro-de-la-comunidad-universitaria%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed7b13.json	(from https://www.utelvt.edu.ec/site/2024/09/26/clubes-universitarios-reciben-implementos-de-acuerdo-a-su-gestion-y-accionar-dentro-de-la-comunidad-universitaria/)
21:28:27	2941/2941	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:28:26%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F09%2F26%2Fclubes-universitarios-reciben-implementos-de-acuerdo-a-su-gestion-y-accionar-dentro-de-la-comunidad-universitaria%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed70ac	(from https://www.utelvt.edu.ec/site/2024/09/26/clubes-universitarios-reciben-implementos-de-acuerdo-a-su-gestion-y-accionar-dentro-de-la-comunidad-universitaria/)
21:28:29	367497/367497	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Sep%202024%2015:19:26%20GMT	https://www.utelvt.edu.ec/site/wp-content/uploads/2024/09/461199686_929995285834389_2249917220304168041_n-1024x979.jpg	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-content/uploads/2024/09/461199686_929995285834389_2249917220304168041_n-1024x979.jpg	(from https://www.utelvt.edu.ec/site/2024/09/26/clubes-universitarios-reciben-implementos-de-acuerdo-a-su-gestion-y-accionar-dentro-de-la-comunidad-universitaria/)
21:28:29	10243/10243	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:28:29%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11886	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11886.json	(from https://www.utelvt.edu.ec/site/2024/09/25/ciclo-economico-de-esmeraldas-fue-expuesto-por-investigadores-en-la-utlvte/)
21:28:29	999/999	---MC-	200	added ('OK')	application/rss+xml	etag:%22a05d90282a0c120ef2c69435b988fa4a%22	https://www.utelvt.edu.ec/site/2024/09/25/ciclo-economico-de-esmeraldas-fue-expuesto-por-investigadores-en-la-utlvte/feed/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2024/09/25/ciclo-economico-de-esmeraldas-fue-expuesto-por-investigadores-en-la-utlvte/feed/index.html	(from https://www.utelvt.edu.ec/site/2024/09/25/ciclo-economico-de-esmeraldas-fue-expuesto-por-investigadores-en-la-utlvte/)
21:28:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Oct%202024%2002:28:30%20GMT	https://www.utelvt.edu.ec/site/?p=11886	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/indexe6e6.html	(from https://www.utelvt.edu.ec/site/2024/09/25/ciclo-economico-de-esmeraldas-fue-expuesto-por-investigadores-en-la-utlvte/)
21:28:31	2600/2600	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:28:30%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F09%2F25%2Fciclo-economico-de-esmeraldas-fue-expuesto-por-investigadores-en-la-utlvte%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed961e.json	(from https://www.utelvt.edu.ec/site/2024/09/25/ciclo-economico-de-esmeraldas-fue-expuesto-por-investigadores-en-la-utlvte/)
21:28:32	2746/2746	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:28:32%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F09%2F25%2Fciclo-economico-de-esmeraldas-fue-expuesto-por-investigadores-en-la-utlvte%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embedc6d2	(from https://www.utelvt.edu.ec/site/2024/09/25/ciclo-economico-de-esmeraldas-fue-expuesto-por-investigadores-en-la-utlvte/)
21:28:34	165329/165329	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202024%2013:21:23%20GMT	https://www.utelvt.edu.ec/site/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-24-at-2.28.40-PM-2-1024x979.jpeg	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-24-at-2.28.40-PM-2-1024x979.jpg	(from https://www.utelvt.edu.ec/site/2024/09/25/ciclo-economico-de-esmeraldas-fue-expuesto-por-investigadores-en-la-utlvte/)
21:28:35	9737/9737	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:28:34%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11883	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11883.json	(from https://www.utelvt.edu.ec/site/2024/09/24/%f0%9d%97%a6%f0%9d%97%b2-%f0%9d%97%b6%f0%9d%97%bb%f0%9d%97%ae%f0%9d%98%82%f0%9d%97%b4%f0%9d%98%82%f0%9d%97%bf%f0%9d%97%ae-%f0%9d%97%a6%f0%9d%97%ae%f0%9d%97%b9%f0%9d%97%ae-%f0%9d%97%b1%f0%9d%97%b2/)
